"datetime","Subject.ID","Sex","prime_code","prime_condition","prime_response","triv1_raw","triv1_correct","triv2_raw","triv2_correct","triv3_raw","triv3_correct","triv4_raw","triv4_correct","triv5_raw","triv5_correct","triv6_raw","triv6_correct","triv7_raw","triv7_correct","triv8_raw","triv8_correct","triv9_raw","triv9_correct","triv10_raw","triv10_correct","triv11_raw","triv11_correct","triv12_raw","triv12_correct","triv13_raw","triv13_correct","triv14_raw","triv14_correct","triv15_raw","triv15_correct","triv16_raw","triv16_correct","triv17_raw","triv17_correct","triv18_raw","triv18_correct","triv19_raw","triv19_correct","triv20_raw","triv20_correct","triv21_raw","triv21_correct","triv22_raw","triv22_correct","triv23_raw","triv23_correct","triv24_raw","triv24_correct","triv25_raw","triv25_correct","triv26_raw","triv26_correct","triv27_raw","triv27_correct","triv28_raw","triv28_correct","triv29_raw","triv29_correct","triv30_raw","triv30_correct","age","major","language","sex_r","year","area_writing","area_trivia","purpose","link_yn","link_text","thinking_yn","thinking_text","comments","prior_hool","Universitätsprofessor_int_rating","Universitätsprofessor_acc_rating","Fußballhooligan_int_rating","Fußballhooligan_acc_rating","correct_raw","correct_pct","hupf_corr_pct"
"20181114-113143",156,"m",1,"Universitätsprofessor","Tagesablauf: Ich stehe auf und checke das erste mal meine Mails während ich einen Kaffe trinke. Nach einer kurzen Dusche und einem einfachen Frühstück mache ich mich per �ÖV auf den Weg zur Arbeit. Da ich heute erst nach dem Mittag eine Vorlesung habe kann ich etwas gemütlicher in den Tag starten. Im Büro angekommen öffne ich meine Agenda und plane den weiteren verlauf des morgens. Zur Kaffeepause bin ich mit einem/einer Doktorandin verabredet um über den Frotschrit seines/ ihrer Arbeit zu sprechen. Den Rest des Morgens bereite ich mich auf die Vorlesung am NAchmittag vor.
","Botswana",TRUE,"ASCII",TRUE,"Biber",FALSE,"Erde",TRUE,6,FALSE,"Indien",TRUE,"Arm",TRUE,4,TRUE,"Bronze",TRUE,"Welle",TRUE,"Isobare",TRUE,21,TRUE,20,TRUE,360,FALSE,"Venus",TRUE,"Michail Gorbatschow",TRUE,"Strahlung",TRUE,"Deep Thought",FALSE,"Kontinentalrift",FALSE,"Faschismus",TRUE,"Penicillin",TRUE,"Pablo Picasso",TRUE,29,TRUE,"In der Nase",FALSE,"Sibirien",TRUE,"Jupiter",TRUE,"Tschaikowski",TRUE,"Luftdruck",TRUE,"Lecithin",FALSE,"Frankreich",TRUE,26,"Applied Economic Analysis","Deutsch","männlich","im zweiten Jahr","Sozialpsychologie","Kognitive Psychologie","Keine Ahnung","nein",NA,"ja",NA,"keine","ja",40,15,50,15,23,76.6666666666667,100
"20181114-112524",157,"m",1,"Universitätsprofessor","Mein Tagesablauf sieht typischerweise so aus: aufstehen, duschen, essen, zähneputzen und dann in die Universität gehen. An der Universität habe ich es mir so eingeteilt, dass ich am morgen vorlesungen halte und am nachmittag habe ich frei In dieser Freizeit breite ich die nächsten Vorlesungen vor oder korrigiere etwas falls es etwas zum korrigieren gibt. Am bsten ist natürlich wenn ich nichts davon machen muss unmeinen Hobbys nachgehen kann. Eine Forschungsgruppe leite ich extra nicht um mehr freizeit zu haben. Meinen Charakter würde ich als zuverlässig, pflichtbewusst und ein bisschen nerdig auf meinem Gebiet bezeichnen.
","Botswana",TRUE,"ASCII",TRUE,"Biber",FALSE,"Uranus",FALSE,12,TRUE,"Bangladesch",FALSE,"Arm",TRUE,4,TRUE,"Bronze",TRUE,"Welle",TRUE,"Isobare",TRUE,21,TRUE,20,TRUE,180,TRUE,"Venus",TRUE,"Michail Gorbatschow",TRUE,"Strahlung",TRUE,"Blue Knight",FALSE,"Kontinentalfuß",FALSE,"Faschismus",TRUE,"Penicillin",TRUE,"Salvador Dali",FALSE,29,TRUE,"In der Nase",FALSE,"Sibirien",TRUE,"Jupiter",TRUE,"Tschaikowski",TRUE,"Luftdruck",TRUE,"Keratin",TRUE,"Frankreich",TRUE,26,"Biomedical engineering","Deutsch","männlich","im zweiten Jahr","Sozialpsychologie","Keine Ahnung","Keine Ahnung
","ja",NA,"nein",NA,"Mehr Wissensfragen, das macht Spass;)","ja",50,15,50,15,23,76.6666666666667,100
"20181114-112904",158,"m",0,"Fußballhooligan","Morgens stehe ich auf ziehe meine Klamotten an und mache mich auf den Weg auf die Baustelle. Unterwegs kaufe ich mir etwas kleines zum Essen, Sandwich und RedBull. Dann muss ich arbeiten bis um 5 Uhr und dann gibts Feierabendbier in der Stammbar. Ich treffe meine Freunde aus der Realschule und wir gucken einen Fussballmatch mit ordentlich Bier. Ich bin sozial aber ich mag die Klugscheisser nicht, ab und zu mag ich es alls Gruppe andere zu verprügeln oder zu  beleidigen. 
","Zaire",FALSE,"ASCII",TRUE,"Biber",FALSE,"Mars",FALSE,12,TRUE,"Philippinen",FALSE,"Arm",TRUE,4,TRUE,"Bronze",TRUE,"Welle",TRUE,"Isobare",TRUE,21,TRUE,10,FALSE,180,TRUE,"Venus",TRUE,"Michail Gorbatschow",TRUE,"Strahlung",TRUE,"Deep Blue",TRUE,"Kontinentalsockel",TRUE,"Republik",FALSE,"Penicillin",TRUE,"Paul Cezanne",FALSE,28,FALSE,"Im Rachen",TRUE,"Sibirien",TRUE,"Jupiter",TRUE,"Tschaikowski",TRUE,"Luftdruck",TRUE,"Keratin",TRUE,"Frankreich",TRUE,31,"Medizin","Deutsch","männlich","vier Jahre oder mehr","Sozialpsychologie","Wirtschaft","keine ahnung","ja",NA,"nein",NA,"-","ja",62,20,44,12,22,73.3333333333333,33.3333333333333
"20181114-114533",159,"m",1,"Universitätsprofessor","Führend in meinem Forschungsgebiet arbeite ich stehtig daraufhin, dass ich es auch bleibe. In meiner Freizeit arbeite ich an verschiedenen Projekten, welche sich mit meiner Forschung kombinieren lassen. So entstanden schon einige vielbeachtete Werke zu meinem Forschungsgebiet. 
Gleichzeitig setze ich mich auch für meine Studenten ein. Es ist mir wichtig, dass der Bildungsstandort Schweiz seine Rolle in der Welt noch ausbauen kann. Dafür scheint es mir wichtig, dass die Lehre im universitären Alltag nicht zu kurz kommt. 
Meinen Charakt
","Zaire",FALSE,"ASCII",TRUE,"Bisamratte",FALSE,"Erde",TRUE,12,TRUE,"Bangladesch",FALSE,"Arm",TRUE,4,TRUE,"Bronze",TRUE,"Welle",TRUE,"Isobare",TRUE,21,TRUE,20,TRUE,180,TRUE,"Venus",TRUE,"Michail Gorbatschow",TRUE,"Strahlung",TRUE,"Blue Knight",FALSE,"Kontinentalsockel",TRUE,"Faschismus",TRUE,"Penicillin",TRUE,"Pablo Picasso",TRUE,29,TRUE,"In der Nase",FALSE,"Sibirien",TRUE,"Jupiter",TRUE,"Tschaikowski",TRUE,"Luftdruck",TRUE,"Keratin",TRUE,"Frankreich",TRUE,24,"Jus mono","Deutsch","männlich","im dritten Jahr","Sozialpsychologie","Kognitive Psychologie?","ECTS, wie immer ;-)","ja",NA,"nein",NA,"nein","ja",66,15,84,15,25,83.3333333333333,100
"20181114-114729",160,"m",1,"Universitätsprofessor","Ich bin etwas unorganisiert und zerstreut, aber überdurschnittlich intelligent. Ich liebe mein Fachgebiet und könnte stundenlang darüber referieren. Neben meinen Vorlesungen, die ich geben muss, verbringe ich die meiste Zeit mit meiner Familie. Ich habe relativ wenig enge Freunde, da ich eher verschlossen bin. In meiner Freizeit, welche ziemlich klein ist, gehe ich oft an Podiumsdiskussionen, wo ich mit Leuten von meinem Fachgebiet diskutieren kann. Diese Leute mag ich, aber ich sehe sie nie privat. Als Ausgleich zu meinem kopflastigen Leben mache ich wöchentlich mehrmals Sport. Meistens Jogging, aber auch Schwimmen ist gut für die Gesundheit. 
Für meine Frau finde ich nicht so viel Zeit wie ich es mir wünschte, aber ich gelobe Besserung und werde probieren meine Zeit besser einzuteilen. Häufig verliere ich mich zu sehr in meiner Arbeit oder Forschung und vergesse die Zeit leider.
","Zaire",FALSE,"HTML",FALSE,"Wasserschwein",TRUE,"Uranus",FALSE,8,FALSE,"Pakistan",FALSE,"Arm",TRUE,4,TRUE,"Messing",FALSE,"Welle",TRUE,"Isobare",TRUE,21,TRUE,20,TRUE,180,TRUE,"Venus",TRUE,"Michail Gorbatschow",TRUE,"Strahlung",TRUE,"Deep Blue",TRUE,"Kontinentalrift",FALSE,"Faschismus",TRUE,"Penicillin",TRUE,"Salvador Dali",FALSE,29,TRUE,"In der Lunge",FALSE,"Sibirien",TRUE,"Neptun",FALSE,"Tschaikowski",TRUE,"Luftdruck",TRUE,"Keratin",TRUE,"Frankreich",TRUE,22,"Betriebswirtschaft","Deutsch","männlich","im dritten Jahr","Psychologie","Sozialpsychologie","Beim ersten keine Ahnung. Beim Wissenstest dachte ich die Beinflussung, dadurch dass ich weiss, das meine Fragen zur 5. Kategorie gehören...","nein",NA,"nein",NA,"Nein
","ja",35,9,80,24,20,66.6666666666667,100
"20181114-121336",161,"f",0,"Fußballhooligan","Ich bin ein totaler Fussballfan und unterstütze meinen lieblings Fussballverein in vollen Zügen. Ich begleite mein Club bei jedem Spiel, sei es ausswerts oder bei einem Heimspiel. Der Ablauf bei einem solchen Event erfolgt immer ziemlich gleich. Meine Freunde und ich treffen uns bereits viele Stunden früher um bei ein paar Bierchen unser Programm für das Spiel zu planen. Meist endet der Tag mit einer Auseinandersetzung der Fangruppen des Gegners ,bei welcher auch oft Gewalt im Spiel ist. Da ich eine sehr impulsive Person bin, kann ich michoft nicht zurückhalten wenn jemand etwas schlechtes über meinen 
","Zaire",FALSE,"HTML",FALSE,"Biber",FALSE,"Uranus",FALSE,12,TRUE,"Bangladesch",FALSE,"Arm",TRUE,4,TRUE,"Bronze",TRUE,"Welle",TRUE,"Isobare",TRUE,21,TRUE,20,TRUE,180,TRUE,"Venus",TRUE,"Michail Gorbatschow",TRUE,"Strahlung",TRUE,"Blue Knight",FALSE,"Kontinentalfuß",FALSE,"Faschismus",TRUE,"Penicillin",TRUE,"Salvador Dali",FALSE,29,TRUE,"Im Rachen",TRUE,"Sibirien",TRUE,"Saturn",FALSE,"Mozart",FALSE,"Luftdruck",TRUE,"Keratin",TRUE,"Frankreich",TRUE,22,"Betriebswirtschaft","Deutsch","weiblich","im dritten Jahr","Sozialpsychologie","Arbeitspsychologie","keine Ahnung","nein",NA,"nein",NA,"-","ja",80,20,35,12,20,66.6666666666667,100
"20181114-121632",162,"f",1,"Universitätsprofessor","Mein Tagesablauf sieht wie folgt aus:
aufstehen, duschen, essen, zur Arbeit fahren, unterrichten und forschen, nach Hause fahren, lesen, schlafen

typische Aktivitäten:
forschen, unterrichten, falsifizieren, Hypothesen aufstellen, lesen, vorbereiten

typsiche Persönlichkeitsmerkmale oder Charaktereigenschaften:
eher etwas älter, gebildet, interessiert, ergeizig

Hobbys:
könnte alles sein ne
","Uganda",FALSE,"HTML",FALSE,"Biber",FALSE,"Mars",FALSE,12,TRUE,"Philippinen",FALSE,"Arm",TRUE,2,FALSE,"Bronze",TRUE,"Welle",TRUE,"Isobare",TRUE,21,TRUE,20,TRUE,120,FALSE,"Venus",TRUE,"Alexander Popow",FALSE,"Temperatur",FALSE,"Deep Blue",TRUE,"Kontinentalrift",FALSE,"Faschismus",TRUE,"Röntgenstrahlen",FALSE,"Pablo Picasso",TRUE,31,FALSE,"In der Nase",FALSE,"Weissrussland",FALSE,"Saturn",FALSE,"Beethoven",FALSE,"Luftdruck",TRUE,"Keratin",TRUE,"Frankreich",TRUE,22,"BWL","Deutsch","weiblich","im dritten Jahr","Sozialpsychologie","kognitive Psychologie","Keine Ahnung","nein",NA,"nein",NA,"Nein","ja",50,15,50,15,14,46.6666666666667,33.3333333333333
"20181114-131842",163,"m",0,"Fußballhooligan","Als Hooligan betätige ich mich, da ich arbeitslos bin. Ich habe kaum Chancen auf dem Arbeitsmarkt, sagt man mir, da meine Ausbildung nicht genügend sei. Mein Frust, und weil mein Verein sowieso ziemlich schlecht ist, steigert sich mit dem Alkoholkonsum. Was soll ich anderes trinken als billiges Bier; von gelegentlichen Ladendiebstählen nicht zu redne, richten sichmeine Aggressionen gegen jedermann, denn jedermann ist mein Feind, der mir meinen in der Gesellschaft zustehenden Platz versperrt. Ich lebe von Spiel zu Spiel, ansonsten inden Tag hinein. Ich werde nicht aggressiv einfach so. Da sind die anderen schuld. Ich bin in diese Situation hinein geboren, und jeder braucht ein Ventil. Vögel beobachten hilft mir nicht weiter. Ich will nicht alt werden. Ein intensives Hooliganleben  ist hoffentlich bald vorbei. Bis dahin jedem eins auf die Schnauze!
","Botswana",TRUE,"ASCII",TRUE,"Biber",FALSE,"Erde",TRUE,12,TRUE,"Indien",TRUE,"Arm",TRUE,4,TRUE,"Bronze",TRUE,"Welle",TRUE,"Isobare",TRUE,21,TRUE,20,TRUE,180,TRUE,"Venus",TRUE,"Michail Gorbatschow",TRUE,"Strahlung",TRUE,"Deep Thought",FALSE,"Kontinentalfuß",FALSE,"Faschismus",TRUE,"Penicillin",TRUE,"Pablo Picasso",TRUE,29,TRUE,"Im Rachen",TRUE,"Sibirien",TRUE,"Jupiter",TRUE,"Tschaikowski",TRUE,"Luftdruck",TRUE,"Keratin",TRUE,"Frankreich",TRUE,67,"Germanistik","Deutsch","männlich","kein Student","Sozialpsychologie","Kognitive und Wahrnehmungspsychologie","Der Zweck ist immer das Fortkommen im Studium","ja",NA,"nein",NA,"Die Frage wäre, welche Taxonomiestufern geprüft werden sollten","ja",84,27,52,6,27,90,100
"20181114-132227",164,"m",1,"Universitätsprofessor","Morgens stehe ich meistens um 6:30 auf undtrinke einen schwarzen Kaffee. Danach fahre ich mit dem Velo in die Uni. Um 7:30 lese und beantworte ich E-Mails oder bereite meine 8 Uhr Vorlesung vor. Da ich jedoch diese Vorlesung schon einige Jahre führe, gibt auch dies nicht mehr so viel zu tun. Um 10:30 gibts die Kaffeepause die meistens bis um 11:15 dauert und in der ich mit anderen Profs und Assistenten Ideen und unseren jeweiligen Vortschritt in unseren Forschungsprojekten austauschen. Danach mache ich einen kurzen Kontrollgang in den Labors meiner Varantwortung. Um 12:15 gehe ich mit meinen Kollegen essen
","Zaire",FALSE,"ASCII",TRUE,"Wasserschwein",TRUE,"Erde",TRUE,12,TRUE,"Indien",TRUE,"Arm",TRUE,4,TRUE,"Bronze",TRUE,"Welle",TRUE,"Isobare",TRUE,21,TRUE,10,FALSE,360,FALSE,"Venus",TRUE,"Michail Gorbatschow",TRUE,"Strahlung",TRUE,"Deep Blue",TRUE,"Kontinentalabhang",FALSE,"Faschismus",TRUE,"Penicillin",TRUE,"Paul Cezanne",FALSE,29,TRUE,"In der Wirbelsäule",FALSE,"Sibirien",TRUE,"Jupiter",TRUE,"Händel",FALSE,"Luftdruck",TRUE,"Keratin",TRUE,"Frankreich",TRUE,21,"Geologie","Deutsch","männlich","im dritten Jahr","Geologie","Geologie","Einfühlungsvermögen und Wissen in Anbetracht des Studienganges.","nein",NA,"nein",NA,"Musste die Studienrichtung 2mal angeben, oder habe die Frage falsch verstanden.","ja",40,11,72,20,23,76.6666666666667,66.6666666666667
"20181114-135313",165,"f",1,"Universitätsprofessor","ich stehe früh morgens auf, ziehe meine Sportklamotten an und gehe eine Runde joggen. Dann gehe ich unter die Dusche  und esse dann mein Frühstück. Dieses besteht aus einem Müsli und frischem Obst. Ich trinke am liebsten einen guten Kaffe dazu. Meine Frau steht dann auch auf und wir kreuzen uns als sie ins Esszimmer kommt. Ich gebe ihr einen Kuss, packe meine Sachen und fahre mit meinem Fahrrad an den Bahnhof.In meinem Büro nehme ich noch einen Kaffe und starte dann  meine Recherchen und bereite die Vorlesungen vor. 
Ich mache gerne Sport und triffe mich gerne mit meinem Kollege
","Uganda",FALSE,"ASCII",TRUE,"Biber",FALSE,"Uranus",FALSE,12,TRUE,"Bangladesch",FALSE,"Bein",FALSE,4,TRUE,"Messing",FALSE,"Eisberg",FALSE,"Isobare",TRUE,21,TRUE,20,TRUE,360,FALSE,"Saturn",FALSE,"Nikita Chruschtschow",FALSE,"Strahlung",TRUE,"King Blue",FALSE,"Kontinentalrift",FALSE,"Faschismus",TRUE,"Stethoskop",FALSE,"Paul Cezanne",FALSE,29,TRUE,"In der Lunge",FALSE,"Weissrussland",FALSE,"Saturn",FALSE,"Beethoven",FALSE,"Luftdruck",TRUE,"Keratin",TRUE,"Frankreich",TRUE,20,"Geographie","Französisch","weiblich","im ersten Jahr","Sozial Psychologie ","Wahrnehmungs Psychologie","Aneignung von Stereotypen
Interesse im eigenen Studienfach","nein",NA,"ja",NA,"Nein","nein",44,15,63,16,12,40,100
"20181114-142232",167,"m",1,"Universitätsprofessor","Ich bin ein Universitätsprofessor und trage jeden Tag zu Forschung und Lehre bei. Ich unterrichte an der Universität und betreue Doktoranden bei ihrer Forschung. Ich organisiere zudem den universitären Abl�auf an meinem Institut und kümmere mich um eine möglichstreibungslose Organisation zusammen mit meinen Mitarbeitern. Diesstellt eine grosse Herausforderung dar. Ich bin intelligent und neugierig und beschäftige mich gerne intensiv mit verschiedenen Blickwinkel auf mein Fachgebiet.  In der Forschung arbeite ich gerne mit anderen Personen aus vielen L�ändern zusammen und trefffe diese auch persönlich auf Kongressen und Fachtagungen. Meine Hobbies sind Wandern und Radfahren in der Natur sowie er Besuch von Kunst und Kulturveranstaltungen. Ich achte auch auf einen schonenden Umgang mit der Umwelt und meiner Gesundheit.
","Botswana",TRUE,"ASCII",TRUE,"Wasserschwein",TRUE,"Pluto",FALSE,8,FALSE,"Indien",TRUE,"Arm",TRUE,4,TRUE,"Bronze",TRUE,"Welle",TRUE,"Isobare",TRUE,21,TRUE,20,TRUE,360,FALSE,"Mars",FALSE,"Alexander Popow",FALSE,"Strahlung",TRUE,"Deep Thought",FALSE,"Kontinentalsockel",TRUE,"Faschismus",TRUE,"Penicillin",TRUE,"Paul Cezanne",FALSE,29,TRUE,"In der Lunge",FALSE,"Sibirien",TRUE,"Jupiter",TRUE,"Beethoven",FALSE,"Luftdruck",TRUE,"Kollagen",FALSE,"Frankreich",TRUE,33,"Public management and policy","Deutsch","männlich","im ersten Jahr","Public management and policy","Public management and policy","Erhebung von Daten über die Einstellung gegenüber einer Personengruppe sowie des Allgemeinwissens","ja",NA,"ja",NA,"Nein Danke","ja",48,14,95,27,20,66.6666666666667,100
"20181114-135330",168,"m",1,"Universitätsprofessor","Früh Morgens trinke ich erstmals 2 Tassen Kaffee und beginne dann damit, mich auf meine Vorlesung vorzubereiten. Mittags habe ich genügend Zeit für einen ausgiebiges Mahl. Danach gehe ich meine zweite und damit letzte Vorlesung für heute durch. Abens korrigiere ich Arbeiten und erstelle neue Präsentationen. Ich habe eine Vorliebe für wissenschaftle Texte undandere komplizierte Bücher und Papers. Zu einem gesunden Geist gehört für mich ein gesunder Körper, daher betreibe ich etwas Sport in meiner Freizeit. Ich bin neben meiner streng
","Botswana",TRUE,"ASCII",TRUE,"Bisamratte",FALSE,"Erde",TRUE,8,FALSE,"Bangladesch",FALSE,"Arm",TRUE,9,FALSE,"Messing",FALSE,"Eisberg",FALSE,"Isobare",TRUE,21,TRUE,20,TRUE,180,TRUE,"Merkur",FALSE,"Nikita Chruschtschow",FALSE,"Strahlung",TRUE,"Blue Knight",FALSE,"Kontinentalrift",FALSE,"Demokratie",FALSE,"Penicillin",TRUE,"Salvador Dali",FALSE,29,TRUE,"Im Rachen",TRUE,"Sibirien",TRUE,"Jupiter",TRUE,"Händel",FALSE,"Luftdruck",TRUE,"Keratin",TRUE,"Frankreich",TRUE,21,"Geographie","Deutsch","männlich","im ersten Jahr","-","Neurowissenschaften","Es wurde untersucht, auf welche Art und Weise Fragen beantwortet werden","ja",NA,"nein",NA,"-","ja",45,15,60,20,17,56.6666666666667,66.6666666666667
"20181114-143658",170,"m",0,"Fußballhooligan","Icharbeite unter der Woche in meiner Firma als Angestellter , sonst treffe ich mich mit meinen Freunden auf ein Bierchen oder schaue am abend gerne mal Fernsehen mit meiner Freundin. Ich bin ein entschlossener Mensch und weiss was ich will und für was ich stehe, meine starke selbstüberzeugung zeige ich auch gerne in der runde meiner Freunde.meine hobbys sind fussbal 
","Zimbabwe",FALSE,"HTML",FALSE,"Biber",FALSE,"Uranus",FALSE,6,FALSE,"Bangladesch",FALSE,"Arm",TRUE,4,TRUE,"Messing",FALSE,"Welle",TRUE,"Zyklone",FALSE,21,TRUE,20,TRUE,180,TRUE,"Venus",TRUE,"Alexander Popow",FALSE,"Strahlung",TRUE,"Deep Blue",TRUE,"Kontinentalrift",FALSE,"Faschismus",TRUE,"Penicillin",TRUE,"Henri Matisse",FALSE,29,TRUE,"In der Lunge",FALSE,"Sibirien",TRUE,"Jupiter",TRUE,"Händel",FALSE,"Luftdruck",TRUE,"Lecithin",FALSE,"Frankreich",TRUE,20,"französisch","Deutsch","männlich","im ersten Jahr","matur","matur","beim zweiten könnte es auch ein test sein, in wie fern die angabe, dass man einen wissenstest der 5. schwierigkeitsstufe hat einen einfluss hat im vergleich wenn man sagen würde, dass man einen einfachen test hat, der test selber aber immer gleich ist?","nein","ob man ausgehend von einer ""rolle"" in die man sich hinenversetzt unterschiedliches wissen aufweist?","nein",NA,"nö","ja",73,17,37,11,16,53.3333333333333,100
"20181115-084917",171,"w",0,"Fußballhooligan","Ich schlafe lange aus und frühstücke etwas ungesundes und trinke zwei Becher Kaffee. Danach gehe ich den ganzen Tag einer Tätigkeit in Niedriglohnsektor nach, bis ich am Abend mit einem Bier und einer Pizza vor dem TV einschlafe. Diese Routine vollzieht sich so während der ganzen Woche und am Wochenende gehe ich meistens mit meinen jungs in eine Kneipe, um etwas zu trinken und Fussbakll zu gucken oder auch mal in das Stadion, wenn ich genug Geld habe. Ich habe nicht viele Hobbys und bin wenig ausgeglichen, daher auch sehr leicht reizbar und aggressiv. 
Diese Lebensweise ist für mich teilweise sehr frustrierend, was die Aggression und Unzufriedenheit noch steigert. Diese entladen sich dann meistens an den Wochenenden beim Fussballgucken oder im Stadion. Ich bin  bei der Arbeit eher ruhig und zurü
","Botswana",TRUE,"HTML",FALSE,"Biber",FALSE,"Mars",FALSE,8,FALSE,"Philippinen",FALSE,"Arm",TRUE,4,TRUE,"Bronze",TRUE,"Welle",TRUE,"Isobare",TRUE,21,TRUE,20,TRUE,180,TRUE,"Venus",TRUE,"Michail Gorbatschow",TRUE,"Strahlung",TRUE,"Deep Blue",TRUE,"Kontinentalsockel",TRUE,"Faschismus",TRUE,"Penicillin",TRUE,"Salvador Dali",FALSE,31,FALSE,"In der Wirbelsäule",FALSE,"Sibirien",TRUE,"Jupiter",TRUE,"Tschaikowski",TRUE,"Luftdruck",TRUE,"Keratin",TRUE,"Frankreich",TRUE,25,"Psychologie","Deutsch","weiblich","vier Jahre oder mehr","Sozialpsychologie","KWM","-","nein",NA,"nein",NA,"-","ja",78,17,51,4,22,73.3333333333333,66.6666666666667
"20181115-090147",172,"w",1,"Universitätsprofessor","Typischer Tagesablauf: mit der Familie frühstücken, Kinder zur Schule fahren dannach in die Uni gehen. Zuerst ein Kaffee und eine Besprechung des aktuellen Forschungsthemas mit anderen Professoren und Assistierenden. In die erste Vorlesung, der Beamer geht meistens erst mal nicht, desshalb muss man den Hausdienst rufen. Nach der Vorlesung ist Mittagspause. Vor der zweiten Vorlesung arbeitet man nocham Forschungsprojekt. Wider nach der Vorlesung geht man Billiarden oder Golfen, je nach Wetter. Abends noch kur Mails beantworten. Immer freundlich bleiben, auch bei dummen fragen. Kinder zu Bett bringen 
","Zaire",FALSE,"ASCII",TRUE,"Bisamratte",FALSE,"Erde",TRUE,8,FALSE,"Philippinen",FALSE,"Arm",TRUE,4,TRUE,"Messing",FALSE,"Welle",TRUE,"Isobare",TRUE,21,TRUE,20,TRUE,360,FALSE,"Merkur",FALSE,"Michail Gorbatschow",TRUE,"Strahlung",TRUE,"Deep Blue",TRUE,"Kontinentalsockel",TRUE,"Faschismus",TRUE,"Penicillin",TRUE,"Paul Cezanne",FALSE,29,TRUE,"Im Rachen",TRUE,"Sibirien",TRUE,"Jupiter",TRUE,"Tschaikowski",TRUE,"Relative Luftfeuchtigkeit",FALSE,"Keratin",TRUE,"Frankreich",TRUE,20,"Rechtswissenschaft","Deutsch","weiblich","im dritten Jahr","Philosophie","Psychologie","Profiling und Allgemeinwissen in verschiedenen Studiengänge","ja",NA,"nein",NA,"nein","ja",40,9,61,15,21,70,100
"20181115-092433",173,"w",1,"Universitätsprofessor","Ich trinke jeden Morgen einen Kaffe bevor ich mich auf den weg an die Universität mache. Dort halte ich verschiedene Vorlesungen und bereite mich auf die Vorlesungen am nächsten Tag vor. Nach der ARbeit gehe ich nach hause ooder ins Fitness. Ich bin offen, selbstbewusst und habe kein Problem damit in der Öffentlichkeit zu sprechen. In meiner Freizeit reise ich gerne durch die Schweiz und entdecke neue Wein- und Wanderregionen. 
","Botswana",TRUE,"HTML",FALSE,"Wasserschwein",TRUE,"Erde",TRUE,12,TRUE,"Bangladesch",FALSE,"Arm",TRUE,4,TRUE,"Messing",FALSE,"Welle",TRUE,"Isobare",TRUE,21,TRUE,10,FALSE,180,TRUE,"Venus",TRUE,"Michail Gorbatschow",TRUE,"Strahlung",TRUE,"Deep Blue",TRUE,"Kontinentalsockel",TRUE,"Faschismus",TRUE,"Penicillin",TRUE,"Henri Matisse",FALSE,30,FALSE,"Im Rachen",TRUE,"Sibirien",TRUE,"Jupiter",TRUE,"Tschaikowski",TRUE,"Luftdruck",TRUE,"Keratin",TRUE,"Frankreich",TRUE,23,"Rechtswissenschaften","Deutsch","weiblich","vier Jahre oder mehr","sozialwissenschaft","kognitive psychologie","keine Ahnung","ja",NA,"nein",NA,"Nein","ja",41,10,70,23,24,80,33.3333333333333
"20181115-095627",174,"m",1,"Universitätsprofessor","Tagesablauf:
	1. Wake up / Coffee mit Morning Briefing von NY Times um 0600 h
	2. Zug- und Busfahrt zur Uni
	3. E-mails beantworten for vorlesungsbeginn
	4. Vorlesungen halten
	5.Pause	6.forschung/treffen mit fellow profs
	7.Abendessen mit familie
	8. Good Night Literatur

typischen Pers'merkmale:
gesund, eher gross, feine Hände & lange Finger, Brille, je nach dem  glatze, zurückhaltend, reaktiv, diskret, integer

hobby: lesen, volleyball, skifahren, reisen, fussball, leichatletik, triathlon
","Botswana",TRUE,"HTML",FALSE,"Bisamratte",FALSE,"Erde",TRUE,8,FALSE,"Pakistan",FALSE,"Arm",TRUE,9,FALSE,"Bronze",TRUE,"Säule",FALSE,"Isobare",TRUE,20,FALSE,10,FALSE,120,FALSE,"Venus",TRUE,"Michail Gorbatschow",TRUE,"Strahlung",TRUE,"Blue Knight",FALSE,"Kontinentalrift",FALSE,"Faschismus",TRUE,"Penicillin",TRUE,"Salvador Dali",FALSE,30,FALSE,"Im Rachen",TRUE,"Sibirien",TRUE,"Jupiter",TRUE,"Mozart",FALSE,"Relative Luftfeuchtigkeit",FALSE,"Keratin",TRUE,"Frankreich",TRUE,22,"BSc in Economics, Minor: Business.","Bilingual: FR / DE","männlich","im dritten Jahr","Stereotypen, Psych","sozialpsychologie","siehe Thematik von vorher:
forschungsgegenstand: Stereotypen ....","ja",NA,"nein",NA,"Layout anpassen, Type bar sichtbar machen, bessere Textboxen verwenden - Google doc template erstellen.","ja",50,18,50,21,15,50,0
